Date,Region,Rainfall (mm),Temperature (°C),Soil Type,Soil pH,Soil Nutrients (N-P-K),Latitude,Longitude,Altitude (m),Planting Date,Fertilizer Usage (kg/ha),Irrigation (mm),Pest & Disease Prevalence (%),Previous Year Yield (kg/ha),Maize Seed Variety,Market Price (KES/kg),Planting Density (plants/m²),Harvesting Date,Crop Health,Topography,Satellite Imagery,Price of Fertilizer (KES/kg)
2023-04-01,Nakuru,22,29.1,Sandy,6.0,41-37-34,-3.666,35.2538,2460,2023-03-01,56,94,3,348,Local-1,24.3,5,2023-07-15,Average,Flat,Drought,128
2023-04-01,Nairobi,74,23.4,Loam,6.8,49-21-46,-2.8685,39.7419,1675,2023-03-01,119,81,9,423,Hybrid-2,18.3,7,2023-07-15,Good,Flat,Drought,198
2023-04-01,Mombasa,122,23.6,Clay,5.9,20-30-41,-3.1424,34.9355,2164,2023-03-01,85,31,10,212,Local-1,19.1,4,2023-07-15,Poor,Hilly,Drought,140
2023-04-01,Nakuru,33,22.6,Loam,7.0,43-16-15,3.2225,35.8907,1089,2023-03-01,135,59,0,325,Hybrid-2,20.9,7,2023-07-15,Poor,Hilly,Flooded,100
2023-04-01,Kisumu,127,25.3,Loam,6.2,20-22-41,1.9236,39.637,2086,2023-03-01,123,50,19,227,Local-1,19.3,4,2023-07-15,Good,Flat,Normal,168
2023-04-01,Mombasa,115,27.1,Clay,5.5,44-32-34,-2.7872,36.0759,1562,2023-03-01,96,17,12,269,Hybrid-1,20.4,4,2023-07-15,Good,Wet,Drought,147
2023-04-01,Eldoret,75,27.0,Sandy,7.3,39-40-26,-1.2195,39.1519,2106,2023-03-01,67,49,15,222,Local-1,19.2,5,2023-07-15,Average,Flat,Flooded,167
2023-04-01,Eldoret,26,23.3,Sandy,5.8,30-26-27,1.9856,37.6234,1058,2023-03-01,80,32,15,458,Hybrid-2,18.6,5,2023-07-15,Average,Hilly,Normal,122
2023-04-01,Kisumu,144,28.5,Loam,6.9,29-43-20,0.1722,36.9686,2754,2023-03-01,131,0,2,391,Hybrid-1,22.0,5,2023-07-15,Poor,Flat,Drought,174
2023-04-01,Mombasa,4,23.0,Loam,6.1,49-48-48,-1.9543,35.5357,2378,2023-03-01,77,46,12,205,Hybrid-2,23.3,6,2023-07-15,Average,Wet,Flooded,145
2023-04-01,Mombasa,144,26.3,Loam,7.1,35-24-50,-1.3886,37.5268,2412,2023-03-01,64,81,9,409,Hybrid-1,21.2,7,2023-07-15,Average,Wet,Normal,200
2023-04-01,Eldoret,122,22.4,Loam,7.1,16-17-43,2.4231,38.1976,1584,2023-03-01,135,11,5,448,Hybrid-1,23.8,8,2023-07-15,Good,Wet,Flooded,148
2023-04-01,Kisumu,150,25.9,Sandy,5.9,11-27-46,0.9299,37.1365,2617,2023-03-01,63,15,0,340,Hybrid-1,19.3,5,2023-07-15,Average,Hilly,Flooded,131
2023-04-01,Nakuru,61,20.5,Clay,7.5,18-14-25,2.6853,39.5213,1644,2023-03-01,93,25,2,431,Local-1,22.4,7,2023-07-15,Average,Hilly,Normal,128
2023-04-01,Kisumu,129,21.8,Loam,6.1,39-16-50,0.2348,39.4387,1807,2023-03-01,88,73,18,453,Local-1,22.3,7,2023-07-15,Poor,Hilly,Flooded,118
2023-04-01,Kisumu,133,29.7,Sandy,6.5,46-32-45,-3.1111,35.6962,2405,2023-03-01,66,7,7,230,Hybrid-1,18.7,6,2023-07-15,Average,Hilly,Drought,166
2023-04-01,Mombasa,135,29.5,Clay,5.7,35-36-43,2.4508,39.4071,2912,2023-03-01,77,23,0,324,Hybrid-1,21.4,7,2023-07-15,Poor,Wet,Drought,166
2023-04-01,Eldoret,114,28.6,Sandy,6.9,42-16-29,0.0359,34.4711,2987,2023-03-01,62,53,6,220,Local-1,19.8,5,2023-07-15,Good,Wet,Flooded,186
2023-04-01,Eldoret,87,25.5,Clay,5.9,32-40-11,1.9896,39.0198,2755,2023-03-01,99,86,17,234,Hybrid-1,20.2,5,2023-07-15,Good,Wet,Flooded,143
2023-04-01,Eldoret,40,27.9,Loam,7.3,42-23-23,-2.9435,38.2538,1020,2023-03-01,142,50,1,214,Local-1,18.7,4,2023-07-15,Poor,Wet,Normal,155
2023-04-01,Eldoret,99,25.5,Sandy,6.3,18-35-47,2.7097,37.3856,2264,2023-03-01,146,42,20,245,Hybrid-2,20.4,7,2023-07-15,Good,Wet,Flooded,198
2023-04-01,Nakuru,68,25.5,Loam,5.6,36-35-48,0.4983,34.8945,1717,2023-03-01,150,92,8,394,Local-1,19.2,7,2023-07-15,Poor,Flat,Drought,159
2023-04-01,Kisumu,124,20.8,Loam,6.5,39-18-36,3.09,34.0618,1358,2023-03-01,72,40,17,491,Local-1,23.8,5,2023-07-15,Poor,Flat,Normal,136
2023-04-01,Kisumu,88,28.1,Loam,7.1,48-37-18,0.7452,36.4063,1346,2023-03-01,149,87,10,432,Hybrid-1,20.7,7,2023-07-15,Poor,Flat,Flooded,185
2023-04-01,Nakuru,111,25.5,Clay,5.8,12-19-12,3.5345,38.5641,1896,2023-03-01,148,51,18,260,Hybrid-1,19.2,6,2023-07-15,Good,Wet,Flooded,101
2023-04-01,Kisumu,79,22.4,Loam,6.5,30-28-26,-1.5206,38.5155,1528,2023-03-01,104,32,2,468,Hybrid-1,21.2,7,2023-07-15,Average,Hilly,Normal,122
2023-04-01,Nakuru,107,24.2,Sandy,6.6,43-10-22,2.0368,38.7587,1100,2023-03-01,73,54,6,246,Hybrid-1,18.4,8,2023-07-15,Average,Wet,Normal,179
2023-04-01,Eldoret,15,26.2,Loam,7.0,50-46-14,-3.9632,35.3617,2604,2023-03-01,101,28,6,368,Local-1,18.7,8,2023-07-15,Good,Flat,Normal,200
2023-04-01,Nakuru,149,22.0,Sandy,5.8,37-41-45,3.4156,38.4747,2145,2023-03-01,133,59,18,224,Local-1,20.9,4,2023-07-15,Good,Wet,Drought,178
2023-04-01,Kisumu,61,26.2,Clay,5.9,47-22-39,0.3143,34.0418,1123,2023-03-01,125,57,3,369,Hybrid-1,23.2,4,2023-07-15,Poor,Flat,Normal,170
2023-04-01,Nairobi,11,28.3,Clay,6.3,28-25-15,-1.3249,34.418,1405,2023-03-01,109,55,1,329,Hybrid-2,24.6,8,2023-07-15,Good,Flat,Normal,139
2023-04-01,Nakuru,88,25.6,Sandy,6.4,38-12-22,-1.9532,34.8912,1008,2023-03-01,80,93,2,372,Hybrid-2,20.0,7,2023-07-15,Average,Hilly,Flooded,124
2023-04-01,Kisumu,24,28.5,Sandy,6.6,13-17-33,-1.6729,34.9351,2227,2023-03-01,96,12,1,361,Hybrid-2,22.7,8,2023-07-15,Good,Hilly,Normal,164
2023-04-01,Nakuru,75,21.1,Clay,6.1,17-22-47,1.7255,38.5731,1964,2023-03-01,77,56,7,398,Hybrid-2,24.6,5,2023-07-15,Poor,Hilly,Normal,137
2023-04-01,Mombasa,55,22.9,Loam,5.8,18-43-36,2.6744,36.0713,1594,2023-03-01,121,21,2,222,Hybrid-1,18.2,4,2023-07-15,Poor,Flat,Flooded,180
2023-04-01,Nakuru,65,26.0,Loam,6.2,47-18-34,-0.4577,37.6426,2417,2023-03-01,126,56,19,475,Local-1,23.0,5,2023-07-15,Good,Hilly,Drought,127
2023-04-01,Kisumu,147,21.1,Clay,6.5,37-13-15,3.7055,38.2375,2085,2023-03-01,101,100,1,278,Local-1,24.3,7,2023-07-15,Poor,Wet,Drought,116
2023-04-01,Kisumu,86,28.0,Sandy,6.2,40-22-18,-0.9497,36.2912,1173,2023-03-01,143,20,8,208,Local-1,21.4,7,2023-07-15,Average,Flat,Normal,149
2023-04-01,Kisumu,13,22.5,Clay,7.3,44-49-45,-2.0047,37.4189,1175,2023-03-01,90,27,10,221,Hybrid-2,24.1,4,2023-07-15,Good,Wet,Normal,111
2023-04-01,Nakuru,15,25.7,Sandy,5.7,49-35-49,3.8666,38.6556,1592,2023-03-01,67,85,20,281,Hybrid-2,24.8,7,2023-07-15,Good,Hilly,Normal,198
2023-04-01,Nakuru,68,25.6,Sandy,5.6,32-35-33,-2.6288,39.391,2307,2023-03-01,52,31,4,500,Local-1,19.7,4,2023-07-15,Average,Hilly,Flooded,142
2023-04-01,Mombasa,127,29.6,Clay,6.6,10-31-32,-0.6044,38.2512,2039,2023-03-01,118,50,15,495,Local-1,24.4,5,2023-07-15,Poor,Flat,Flooded,109
2023-04-01,Nairobi,84,23.3,Clay,6.9,22-28-38,-1.6465,38.865,2332,2023-03-01,76,69,4,292,Hybrid-1,21.1,5,2023-07-15,Poor,Wet,Normal,104
2023-04-01,Nairobi,20,29.1,Sandy,6.0,30-33-33,-2.3515,34.5736,2211,2023-03-01,148,89,8,486,Hybrid-2,20.3,6,2023-07-15,Average,Hilly,Drought,176
2023-04-01,Nairobi,3,25.8,Loam,7.1,20-46-38,-2.4891,38.7186,2210,2023-03-01,83,8,4,310,Hybrid-2,23.4,6,2023-07-15,Average,Wet,Normal,132
2023-04-01,Nakuru,65,24.2,Loam,6.3,27-46-38,-1.0237,35.2728,2409,2023-03-01,140,59,10,237,Local-1,21.0,6,2023-07-15,Good,Hilly,Flooded,131
2023-04-01,Eldoret,111,25.8,Loam,5.7,29-18-49,0.2321,37.7265,2825,2023-03-01,82,4,10,463,Hybrid-2,23.6,6,2023-07-15,Average,Wet,Normal,121
2023-04-01,Nakuru,77,20.2,Clay,6.9,18-45-47,-2.6209,38.5372,2995,2023-03-01,96,57,6,283,Hybrid-1,23.7,8,2023-07-15,Average,Hilly,Normal,109
2023-04-01,Mombasa,57,20.6,Sandy,7.5,14-27-20,2.5076,39.9838,1491,2023-03-01,116,91,6,435,Hybrid-1,23.2,8,2023-07-15,Poor,Wet,Flooded,185
2023-04-01,Mombasa,149,22.4,Sandy,6.9,22-18-12,3.0613,36.5827,2472,2023-03-01,136,64,2,391,Hybrid-1,19.4,7,2023-07-15,Average,Flat,Normal,183
2023-04-01,Kisumu,108,28.7,Clay,5.9,36-36-24,-1.1718,35.2482,2123,2023-03-01,90,82,5,269,Hybrid-1,18.1,7,2023-07-15,Average,Hilly,Normal,145
2023-04-01,Eldoret,13,21.8,Clay,7.3,21-34-48,-3.988,35.3162,2374,2023-03-01,132,81,11,343,Hybrid-1,19.6,7,2023-07-15,Average,Flat,Drought,178
2023-04-01,Mombasa,105,27.0,Clay,6.5,45-31-25,3.5505,38.2483,1722,2023-03-01,138,0,6,477,Hybrid-1,22.2,5,2023-07-15,Average,Flat,Normal,166
2023-04-01,Mombasa,138,22.2,Loam,7.3,14-42-13,3.3845,35.7231,2824,2023-03-01,86,72,7,387,Hybrid-1,23.4,7,2023-07-15,Good,Flat,Drought,111
2023-04-01,Kisumu,78,25.1,Clay,5.9,41-49-50,0.9157,35.0544,1528,2023-03-01,123,9,9,234,Hybrid-2,21.5,5,2023-07-15,Poor,Hilly,Drought,186
2023-04-01,Eldoret,115,23.5,Loam,5.8,19-37-49,3.7435,39.5639,1185,2023-03-01,105,2,16,248,Hybrid-1,24.8,6,2023-07-15,Average,Flat,Drought,145
2023-04-01,Nairobi,48,24.9,Sandy,6.2,26-34-41,1.8133,39.1039,1189,2023-03-01,133,8,13,329,Local-1,19.0,5,2023-07-15,Average,Flat,Flooded,115
2023-04-01,Nairobi,41,25.7,Sandy,6.1,40-24-13,3.1609,37.6661,1378,2023-03-01,114,34,15,276,Local-1,18.5,5,2023-07-15,Good,Wet,Flooded,178
2023-04-01,Nairobi,66,20.2,Loam,7.0,33-38-24,-3.6435,35.8897,1045,2023-03-01,111,27,14,296,Hybrid-2,18.5,7,2023-07-15,Poor,Flat,Flooded,117
2023-04-01,Kisumu,6,30.0,Loam,7.1,23-12-27,1.5448,36.1523,2015,2023-03-01,75,62,13,410,Local-1,20.7,4,2023-07-15,Poor,Wet,Flooded,123
2023-04-01,Kisumu,25,20.1,Loam,6.1,39-10-48,-3.4462,37.3632,1303,2023-03-01,134,40,5,216,Local-1,20.3,5,2023-07-15,Good,Wet,Drought,140
2023-04-01,Nairobi,70,20.0,Clay,6.9,31-32-18,-3.7043,37.7924,2370,2023-03-01,125,77,1,369,Local-1,18.2,8,2023-07-15,Good,Wet,Flooded,126
2023-04-01,Mombasa,72,24.5,Clay,5.7,13-37-44,1.3491,36.8206,1237,2023-03-01,61,98,8,407,Local-1,19.7,5,2023-07-15,Average,Flat,Flooded,162
2023-04-01,Eldoret,41,20.6,Sandy,7.2,12-22-32,1.6404,36.7442,2970,2023-03-01,125,88,17,391,Hybrid-2,24.8,5,2023-07-15,Average,Hilly,Flooded,158
2023-04-01,Eldoret,4,30.0,Loam,7.3,40-24-45,-3.6382,39.0573,1530,2023-03-01,115,21,15,218,Hybrid-1,24.7,6,2023-07-15,Average,Flat,Normal,194
2023-04-01,Mombasa,102,20.1,Loam,6.4,24-32-32,-1.1317,34.8484,1438,2023-03-01,67,47,19,215,Hybrid-1,19.4,6,2023-07-15,Good,Flat,Drought,148
2023-04-01,Eldoret,74,25.7,Clay,6.3,13-35-37,-2.777,38.4163,1403,2023-03-01,76,10,8,267,Local-1,19.8,8,2023-07-15,Good,Flat,Flooded,112
2023-04-01,Nairobi,113,22.8,Loam,7.3,48-28-20,0.3102,34.0686,2323,2023-03-01,72,15,7,261,Local-1,23.0,4,2023-07-15,Average,Flat,Flooded,177
2023-04-01,Nakuru,140,25.7,Clay,5.9,13-31-47,-1.344,34.7138,2133,2023-03-01,142,95,11,366,Hybrid-2,22.9,7,2023-07-15,Good,Wet,Drought,149
2023-04-01,Nairobi,41,26.1,Sandy,6.6,25-30-25,3.1432,35.3943,1529,2023-03-01,126,35,5,490,Hybrid-1,19.1,6,2023-07-15,Average,Hilly,Drought,129
2023-04-01,Nakuru,37,29.8,Sandy,7.5,11-26-11,2.9921,35.261,2815,2023-03-01,100,92,9,426,Local-1,24.0,7,2023-07-15,Poor,Wet,Drought,185
2023-04-01,Eldoret,140,21.0,Loam,6.4,18-12-41,1.3187,34.7728,2160,2023-03-01,122,98,11,216,Local-1,19.4,8,2023-07-15,Good,Hilly,Drought,188
2023-04-01,Nakuru,89,20.4,Loam,7.0,29-38-16,-2.8907,38.2762,1654,2023-03-01,145,17,19,336,Hybrid-1,19.7,6,2023-07-15,Good,Wet,Flooded,118
2023-04-01,Eldoret,77,20.4,Loam,6.4,17-31-21,1.7351,34.1233,1407,2023-03-01,86,82,20,275,Hybrid-2,25.0,8,2023-07-15,Good,Wet,Flooded,147
2023-04-01,Nairobi,99,24.8,Sandy,6.7,11-34-13,1.5995,38.9656,1597,2023-03-01,106,8,9,395,Local-1,20.8,4,2023-07-15,Poor,Flat,Normal,111
2023-04-01,Kisumu,129,20.9,Loam,6.6,44-17-12,2.9237,38.3501,2110,2023-03-01,133,27,14,486,Hybrid-1,22.4,8,2023-07-15,Average,Hilly,Normal,156
2023-04-01,Nairobi,93,28.5,Clay,6.2,45-17-43,-2.0769,39.5603,2773,2023-03-01,99,96,3,422,Local-1,22.1,4,2023-07-15,Good,Flat,Drought,101
2023-04-01,Nairobi,29,24.6,Clay,5.7,17-49-10,3.2927,39.4219,1013,2023-03-01,68,12,15,409,Hybrid-2,20.8,5,2023-07-15,Average,Wet,Normal,145
2023-04-01,Nairobi,93,27.1,Loam,7.0,26-15-35,0.4126,36.7155,1406,2023-03-01,122,70,18,408,Local-1,24.8,6,2023-07-15,Good,Hilly,Drought,198
2023-04-01,Nakuru,28,29.6,Clay,5.8,44-25-34,-1.1706,37.2383,2722,2023-03-01,117,11,4,423,Hybrid-2,20.6,8,2023-07-15,Poor,Hilly,Drought,187
2023-04-01,Eldoret,97,28.6,Sandy,5.5,12-45-45,3.1496,38.8535,1921,2023-03-01,61,83,5,260,Hybrid-2,24.9,4,2023-07-15,Poor,Hilly,Flooded,177
2023-04-01,Kisumu,79,28.9,Clay,6.5,14-32-33,-2.5293,38.3299,1393,2023-03-01,150,57,8,448,Local-1,19.9,8,2023-07-15,Average,Flat,Flooded,178
2023-04-01,Mombasa,130,27.6,Clay,5.6,16-50-49,-0.8829,39.7511,1944,2023-03-01,110,82,5,361,Hybrid-1,18.6,7,2023-07-15,Poor,Flat,Drought,149
2023-04-01,Nakuru,106,29.9,Sandy,6.1,31-11-18,-0.9911,37.3428,2304,2023-03-01,57,99,6,217,Local-1,21.7,5,2023-07-15,Average,Hilly,Normal,184
2023-04-01,Mombasa,147,29.6,Clay,6.8,17-13-23,3.7592,37.1776,2569,2023-03-01,131,91,6,324,Local-1,24.0,6,2023-07-15,Good,Flat,Drought,126
2023-04-01,Nakuru,135,24.1,Loam,6.9,50-42-45,-2.0255,35.3057,1739,2023-03-01,84,13,4,225,Local-1,22.8,5,2023-07-15,Poor,Flat,Normal,135
2023-04-01,Nakuru,107,27.1,Clay,6.0,41-22-38,3.3779,38.1833,1340,2023-03-01,140,53,17,351,Hybrid-2,22.0,4,2023-07-15,Poor,Wet,Drought,180
2023-04-01,Nairobi,141,22.3,Loam,7.2,34-25-29,-2.6827,37.271,1023,2023-03-01,116,0,1,365,Local-1,20.6,6,2023-07-15,Good,Flat,Flooded,153
2023-04-01,Nakuru,26,22.6,Clay,6.9,33-12-15,2.0035,39.0921,2552,2023-03-01,70,24,10,310,Hybrid-1,23.6,4,2023-07-15,Average,Wet,Normal,182
2023-04-01,Nakuru,131,21.2,Sandy,6.8,40-11-14,0.9487,38.6042,2614,2023-03-01,75,25,6,307,Hybrid-1,23.6,5,2023-07-15,Average,Wet,Normal,171
2023-04-01,Eldoret,150,20.6,Clay,5.7,17-47-45,0.8188,34.3769,1958,2023-03-01,147,34,0,351,Hybrid-2,22.7,7,2023-07-15,Good,Hilly,Drought,181
2023-04-01,Nakuru,54,28.3,Clay,6.5,49-14-12,2.6344,35.0713,1307,2023-03-01,103,62,17,302,Local-1,18.4,7,2023-07-15,Average,Hilly,Drought,149
2023-04-01,Nakuru,103,29.3,Loam,7.1,36-15-46,-2.3852,37.3782,2237,2023-03-01,115,42,5,272,Hybrid-1,19.0,5,2023-07-15,Average,Flat,Normal,116
2023-04-01,Mombasa,46,22.2,Sandy,6.9,11-13-16,-1.2967,36.4736,1458,2023-03-01,67,7,20,441,Hybrid-1,23.6,5,2023-07-15,Average,Wet,Flooded,189
2023-04-01,Nairobi,80,25.0,Sandy,6.2,32-48-14,-2.8997,37.6178,1939,2023-03-01,140,38,12,261,Hybrid-2,21.5,6,2023-07-15,Good,Hilly,Drought,159
2023-04-01,Nairobi,79,26.7,Loam,7.4,22-36-21,0.4647,39.8809,1714,2023-03-01,60,40,13,406,Hybrid-1,23.7,8,2023-07-15,Average,Hilly,Flooded,175
2023-04-01,Nairobi,88,22.9,Loam,5.6,41-47-27,-2.2354,35.4743,2673,2023-03-01,87,1,9,395,Hybrid-1,24.5,5,2023-07-15,Poor,Wet,Normal,189
2023-04-01,Nairobi,96,25.2,Clay,6.1,24-32-47,1.2585,35.2455,1858,2023-03-01,64,50,5,453,Local-1,22.4,7,2023-07-15,Average,Flat,Flooded,145
2023-04-01,Eldoret,101,24.9,Sandy,5.8,44-21-11,1.1956,34.3126,1657,2023-03-01,121,56,0,383,Local-1,18.8,7,2023-07-15,Average,Flat,Normal,188
2023-04-01,Kisumu,116,29.5,Clay,6.9,19-18-49,1.6563,39.7644,1759,2023-03-01,136,29,11,241,Hybrid-1,19.0,8,2023-07-15,Poor,Hilly,Flooded,155
2023-04-01,Kisumu,39,21.5,Sandy,6.3,34-16-40,1.7124,34.0533,2801,2023-03-01,80,69,13,243,Local-1,19.7,8,2023-07-15,Poor,Flat,Drought,107
2023-04-01,Kisumu,15,20.0,Sandy,7.3,17-17-14,1.1411,34.2232,2319,2023-03-01,136,28,1,352,Hybrid-1,18.7,5,2023-07-15,Good,Hilly,Flooded,167
2023-04-01,Nairobi,24,28.9,Loam,6.8,14-13-34,-0.0958,34.5973,1796,2023-03-01,51,6,17,480,Local-1,24.8,4,2023-07-15,Average,Flat,Flooded,176
2023-04-01,Mombasa,132,24.0,Loam,6.5,19-22-45,-2.0118,36.2945,1240,2023-03-01,116,49,2,217,Hybrid-2,18.9,7,2023-07-15,Average,Flat,Normal,124
2023-04-01,Eldoret,6,22.4,Sandy,7.0,37-20-33,1.3365,37.5604,2980,2023-03-01,69,36,18,445,Local-1,18.2,8,2023-07-15,Average,Wet,Drought,178
2023-04-01,Eldoret,113,23.9,Loam,6.3,49-22-12,-1.4161,37.3064,1411,2023-03-01,84,95,17,332,Hybrid-2,18.3,7,2023-07-15,Good,Wet,Normal,188
2023-04-01,Nairobi,81,23.8,Clay,6.0,22-34-36,0.0003,35.3057,2808,2023-03-01,126,18,15,229,Hybrid-2,20.3,8,2023-07-15,Good,Hilly,Flooded,108
2023-04-01,Nairobi,134,21.5,Clay,5.7,18-45-30,-3.5466,35.8164,1874,2023-03-01,64,43,13,300,Hybrid-1,21.6,6,2023-07-15,Good,Wet,Drought,196
2023-04-01,Nakuru,57,27.3,Clay,6.1,10-14-33,-2.0138,36.634,1050,2023-03-01,112,63,15,282,Hybrid-2,23.6,6,2023-07-15,Average,Wet,Drought,163
2023-04-01,Mombasa,80,22.8,Clay,5.6,44-46-43,-0.0009,38.2297,1678,2023-03-01,104,19,0,263,Hybrid-2,24.3,4,2023-07-15,Average,Flat,Flooded,166
2023-04-01,Eldoret,130,21.6,Clay,6.4,23-43-43,-2.5191,38.4316,1033,2023-03-01,101,44,3,418,Hybrid-2,19.6,6,2023-07-15,Poor,Hilly,Drought,163
2023-04-01,Kisumu,66,21.7,Loam,6.1,48-28-12,3.7095,38.9741,2562,2023-03-01,71,58,12,402,Hybrid-1,22.6,8,2023-07-15,Poor,Hilly,Drought,198
2023-04-01,Kisumu,4,24.1,Sandy,7.2,42-25-36,3.2353,34.2324,1609,2023-03-01,85,96,13,221,Local-1,21.3,5,2023-07-15,Poor,Flat,Normal,180
2023-04-01,Nairobi,127,21.2,Loam,6.0,46-23-20,1.0412,37.2305,2229,2023-03-01,63,84,7,406,Hybrid-1,18.3,8,2023-07-15,Good,Flat,Flooded,149
2023-04-01,Mombasa,136,25.8,Loam,6.7,10-30-48,-0.4415,39.168,2343,2023-03-01,98,85,0,281,Hybrid-1,21.7,8,2023-07-15,Good,Hilly,Drought,164
2023-04-01,Nairobi,114,26.1,Loam,7.0,27-10-24,-2.5569,39.31,1463,2023-03-01,73,43,19,426,Local-1,24.6,5,2023-07-15,Good,Flat,Drought,155
2023-04-01,Nakuru,24,22.6,Loam,6.1,45-17-16,-1.4148,34.4648,1312,2023-03-01,149,13,19,262,Local-1,24.7,5,2023-07-15,Average,Flat,Normal,167
2023-04-01,Mombasa,50,29.9,Loam,6.6,36-20-27,0.0123,38.3475,1303,2023-03-01,53,13,15,352,Local-1,22.0,4,2023-07-15,Good,Hilly,Normal,186
2023-04-01,Eldoret,68,24.3,Clay,6.0,36-45-10,1.4271,34.5593,1671,2023-03-01,141,27,5,255,Hybrid-1,22.9,5,2023-07-15,Good,Hilly,Drought,145
2023-04-01,Kisumu,52,21.5,Sandy,7.4,24-10-35,0.624,37.7283,1081,2023-03-01,73,21,14,347,Hybrid-1,20.7,7,2023-07-15,Poor,Flat,Flooded,130
2023-04-01,Nakuru,15,26.0,Clay,5.7,12-19-13,3.673,39.9786,2047,2023-03-01,100,35,20,356,Local-1,24.6,5,2023-07-15,Good,Hilly,Normal,118
2023-04-01,Nakuru,107,29.2,Loam,6.2,46-41-11,-0.3454,37.1358,1869,2023-03-01,66,86,16,420,Hybrid-1,21.4,5,2023-07-15,Poor,Wet,Normal,193
2023-04-01,Mombasa,24,28.3,Loam,7.2,47-15-42,-3.3983,34.0202,1127,2023-03-01,56,88,16,332,Hybrid-2,21.2,8,2023-07-15,Poor,Flat,Drought,136
2023-04-01,Nakuru,32,24.6,Loam,5.6,15-45-32,-3.0212,37.8457,1878,2023-03-01,107,1,16,321,Hybrid-1,19.9,4,2023-07-15,Poor,Wet,Flooded,121
2023-04-01,Nakuru,7,20.4,Clay,6.4,29-49-13,-3.2953,39.1719,2274,2023-03-01,81,2,4,208,Hybrid-2,22.1,4,2023-07-15,Good,Flat,Flooded,199
2023-04-01,Eldoret,86,25.1,Clay,6.6,43-16-25,2.2212,39.135,1809,2023-03-01,119,99,0,323,Hybrid-2,24.8,6,2023-07-15,Poor,Flat,Flooded,161
2023-04-01,Kisumu,64,20.4,Loam,6.5,24-33-26,2.5758,36.423,2372,2023-03-01,144,90,11,480,Hybrid-1,23.8,8,2023-07-15,Average,Hilly,Normal,103
2023-04-01,Nakuru,7,21.1,Loam,6.6,20-23-19,2.9784,39.4036,1368,2023-03-01,114,61,18,263,Hybrid-1,18.6,5,2023-07-15,Good,Flat,Flooded,112
2023-04-01,Nairobi,102,25.5,Clay,6.3,26-20-38,-0.7546,36.7478,2423,2023-03-01,98,88,13,456,Local-1,19.5,5,2023-07-15,Good,Hilly,Drought,120
2023-04-01,Eldoret,101,28.2,Loam,7.4,39-31-37,-3.0809,34.1593,2196,2023-03-01,85,50,8,457,Hybrid-1,22.2,5,2023-07-15,Poor,Flat,Drought,136
2023-04-01,Nakuru,58,22.8,Loam,5.5,24-22-35,-3.3309,35.8794,1730,2023-03-01,142,80,16,451,Local-1,21.6,8,2023-07-15,Good,Hilly,Flooded,194
2023-04-01,Nakuru,117,22.6,Loam,5.6,34-26-34,1.3395,38.1732,2968,2023-03-01,104,69,1,374,Hybrid-1,23.3,4,2023-07-15,Average,Hilly,Flooded,160
2023-04-01,Mombasa,36,27.9,Sandy,7.2,14-40-27,-2.9253,36.8612,2546,2023-03-01,60,23,3,260,Hybrid-1,19.7,6,2023-07-15,Average,Wet,Drought,109
2023-04-01,Mombasa,3,23.1,Sandy,7.5,48-34-29,3.5203,35.9604,1547,2023-03-01,102,46,1,211,Local-1,19.2,4,2023-07-15,Average,Wet,Drought,122
2023-04-01,Kisumu,9,28.9,Loam,7.1,17-34-11,3.2901,39.5301,1598,2023-03-01,133,70,1,227,Hybrid-1,23.6,8,2023-07-15,Poor,Wet,Normal,178
2023-04-01,Nakuru,117,29.7,Sandy,7.2,33-23-12,0.8314,39.0743,2048,2023-03-01,123,74,9,413,Hybrid-2,24.5,4,2023-07-15,Average,Hilly,Flooded,108
2023-04-01,Kisumu,116,26.9,Loam,7.2,50-16-29,-3.3649,35.3782,2762,2023-03-01,114,3,9,323,Hybrid-2,23.0,4,2023-07-15,Poor,Flat,Normal,163
2023-04-01,Mombasa,61,23.0,Sandy,7.4,24-22-50,2.9535,38.2876,2804,2023-03-01,127,87,16,486,Hybrid-1,18.8,6,2023-07-15,Good,Wet,Normal,113
2023-04-01,Mombasa,97,28.9,Sandy,7.0,11-25-29,0.2691,36.5021,2304,2023-03-01,109,5,14,482,Hybrid-2,18.4,7,2023-07-15,Poor,Hilly,Flooded,125
2023-04-01,Mombasa,106,20.0,Sandy,6.6,34-36-27,-2.8481,37.3019,2582,2023-03-01,134,2,17,222,Hybrid-2,23.1,7,2023-07-15,Poor,Flat,Flooded,194
2023-04-01,Nairobi,134,22.1,Clay,5.8,36-21-34,-3.7422,36.2794,2404,2023-03-01,131,63,1,407,Hybrid-2,20.4,7,2023-07-15,Average,Flat,Normal,197
2023-04-01,Eldoret,32,23.9,Clay,6.7,44-19-44,1.9786,39.9352,1769,2023-03-01,70,28,14,217,Hybrid-2,20.7,4,2023-07-15,Poor,Hilly,Flooded,105
2023-04-01,Kisumu,16,27.9,Clay,5.8,26-34-38,3.5685,34.0207,1627,2023-03-01,102,73,3,354,Hybrid-2,24.1,7,2023-07-15,Poor,Hilly,Drought,121
2023-04-01,Kisumu,109,21.3,Clay,7.2,20-22-50,0.1144,36.4184,1652,2023-03-01,53,49,5,316,Hybrid-1,18.4,7,2023-07-15,Average,Wet,Drought,174
